https://leanpub.com/laravel_in_pratica,,,Lingua del libro: italiana,"Set(Author2(https://leanpub.com/u/francescolettera,Some(https://twitter.com/FrancescoLetter),Some(116)))"
https://leanpub.com/Vietnam2014,,,English,"Set(Author2(https://leanpub.com/u/woodegg,Some(https://twitter.com/sivers),Some(277K)))"
https://leanpub.com/iword-food-additives-introduction,,2,Chinese,"Set(Author2(https://leanpub.com/u/iword,None,None))"
https://leanpub.com/thesimpleleader,,20,English,"Set(Author2(https://leanpub.com/u/anonymous256Fo-irDBKQWETKhY2C-5,None,None))"
https://leanpub.com/deploying_rails_applications,,698,English Chinese,"Set(Author2(https://leanpub.com/u/talkingquickly,Some(https://twitter.com/talkingquickly),Some(897)))"
https://leanpub.com/balancebasics,,25,English,"Set(Author2(https://leanpub.com/u/neilkeleher,None,None))"
https://leanpub.com/genesis-study-guide,,3,English,"Set(Author2(https://leanpub.com/u/joeswann,None,None))"
https://leanpub.com/NaughtyNotions1,,,English,"Set(Author2(https://leanpub.com/u/naughtiescribe,Some(https://twitter.com/naughtiescribe),Some(1,230)))"
https://leanpub.com/shippingsoftware,,3268,English,"Set(Author2(https://leanpub.com/u/raganwald,Some(https://twitter.com/raganwald),Some(9,288)))"
https://leanpub.com/beatingviolence,,,English,"Set(Author2(https://leanpub.com/u/jamesshaw,Some(https://twitter.com/Jamesshaw),Some(557)))"
https://leanpub.com/thequietinspector,,7,English,"Set(Author2(https://leanpub.com/u/jonguenther,None,None))"
https://leanpub.com/cqrs,,532,English,"Set(Author2(https://leanpub.com/u/MarkNijhof,Some(https://twitter.com/MarkNijhof),Some(2,074)))"
https://leanpub.com/cucumber_and_cheese,,836,English,"Set(Author2(https://leanpub.com/u/cheezy,Some(https://twitter.com/chzy),Some(1,887)))"
https://leanpub.com/structuring-backbone-with-requirejs-and-marionette,,985,English,"Set(Author2(https://leanpub.com/u/davidsulc,Some(https://twitter.com/davidsulc),Some(263)))"
https://leanpub.com/freebsd10,,26,Sprache: Deutsch,"Set(Author2(https://leanpub.com/u/BenediktNiessen,Some(https://twitter.com/BenediktNiessen),Some(60)))"
https://leanpub.com/predicting-security-threats-with-splunk,,3,English,"Set(Author2(https://leanpub.com/u/alessandro-parisi,Some(https://twitter.com/startithub),Some(144)))"
https://leanpub.com/cancelled,,6,English,"Set(Author2(https://leanpub.com/u/cathievr,Some(https://twitter.com/cathievr),Some(117)))"
https://leanpub.com/alpha-dog,,17,English,"Set(Author2(https://leanpub.com/u/melodaf,None,None))"
https://leanpub.com/Korea2014,,,English,"Set(Author2(https://leanpub.com/u/woodegg,Some(https://twitter.com/sivers),Some(277K)))"
https://leanpub.com/the-cycle,,,English,"Set(Author2(https://leanpub.com/u/jenniferaldoretta,Some(https://twitter.com/jaldoretta),Some(305)))"
https://leanpub.com/hpmor,,569,English,"Set(Author2(https://leanpub.com/u/eliezeryudkowsky,None,None), Author2(https://leanpub.com/u/stavros,Some(https://twitter.com/stavros),Some(1,119)))"
https://leanpub.com/littlemimiseries,,,English,"Set(Author2(https://leanpub.com/u/frankydotid,None,None))"
https://leanpub.com/Heribone,,2,Lingua del libro: italiana,"Set(Author2(https://leanpub.com/u/demetriobattaglia,None,None))"
https://leanpub.com/SellingTestDrivenProjects,,,English,"Set(Author2(https://leanpub.com/u/judithandresen,Some(https://twitter.com/judithandresen),Some(181)))"
https://leanpub.com/zenia,,10,English,"Set(Author2(https://leanpub.com/u/zeniaofshaula,None,None))"
https://leanpub.com/TheBestLaidPlans,,13,English,"Set(Author2(https://leanpub.com/u/fallyntalyn,None,None))"
https://leanpub.com/android44appdevelopmentessentials,,28,English,"Set(Author2(https://leanpub.com/u/ebookfrenzy,None,None))"
https://leanpub.com/Genetics,,,English,"Set(Author2(https://leanpub.com/u/mesnard,None,None))"
https://leanpub.com/jolshishura,,,Bengali,"Set(Author2(https://leanpub.com/u/suhreed,Some(https://twitter.com/suhreed),Some(214)))"
https://leanpub.com/Myanmar2014,,,English,"Set(Author2(https://leanpub.com/u/woodegg,Some(https://twitter.com/sivers),Some(277K)))"
https://leanpub.com/cocinanatural,,,El idioma del libro: Español,"Set(Author2(https://leanpub.com/u/juanmanuelferrera,None,None))"
https://leanpub.com/tcoc,,59,English,"Set(Author2(https://leanpub.com/u/nicolasstampf,Some(https://twitter.com/nicolasstampf),Some(1,098)))"
https://leanpub.com/brainhackbook,,,English,"Set(Author2(https://leanpub.com/u/martinlissmats,Some(https://twitter.com/webenist),Some(104)))"
https://leanpub.com/gruntcookbook,,18,English,"Set(Author2(https://leanpub.com/u/mattgoldspink,Some(https://twitter.com/mattgoldspink),Some(190)))"
https://leanpub.com/wish,,,English,"Set(Author2(https://leanpub.com/u/dubber,Some(https://twitter.com/dubber),Some(11.1K)))"
https://leanpub.com/clojure-for-the-brave-and-true,,193,English,"Set(Author2(https://leanpub.com/u/nonrecursive,None,None))"
https://leanpub.com/learnvimscriptthehardway,,588,English,"Set(Author2(https://leanpub.com/u/stevelosh,Some(https://twitter.com/stevelosh),Some(4,625)))"
https://leanpub.com/iossqlite,,2,English,"Set(Author2(https://leanpub.com/u/kevlangdo,Some(https://twitter.com/kevlangdo),Some(219)))"
https://leanpub.com/denvercoloradocsaguide,,12,English,"Set(Author2(https://leanpub.com/u/coloradocsas,Some(https://twitter.com/coloradocsas),Some(203)))"
https://leanpub.com/how-convert-psd-photoshop-html-css,,8,English,"Set(Author2(https://leanpub.com/u/artmov,Some(https://twitter.com/artmov),Some(106)))"
https://leanpub.com/a-drip-of-javascript-book,,77,English,"Set(Author2(https://leanpub.com/u/joshuaclanton,Some(https://twitter.com/joshuacc),Some(528)))"
https://leanpub.com/rebuildinglaravel,,161,English,"Set(Author2(https://leanpub.com/u/assertchris,Some(https://twitter.com/assertchris),Some(1,209)))"
https://leanpub.com/nobudgetbudget,,,English,"Set(Author2(https://leanpub.com/u/concepthacker,Some(https://twitter.com/concepthacker),Some(5)))"
https://leanpub.com/TechnicallySpeaking,,,English,"Set(Author2(https://leanpub.com/u/BradWallace,None,None))"
https://leanpub.com/christlike,,2,English,"Set(Author2(https://leanpub.com/u/otmedia,None,None))"
https://leanpub.com/lean,,610,English,"Set(Author2(https://leanpub.com/u/peter,Some(https://twitter.com/peterarmstrong),Some(863)))"
https://leanpub.com/thesupernaturalparadox,,,English,"Set(Author2(https://leanpub.com/u/thraeelddim,None,None))"
https://leanpub.com/introduccionalean,,43,El idioma del libro: Español,"Set(Author2(https://leanpub.com/u/josemiguelvivesmartinez,Some(https://twitter.com/jmvives),Some(450)))"
https://leanpub.com/fourladsopairts,,,English(Scots),"Set(Author2(https://leanpub.com/u/kincardinehistorygroup,None,None))"
https://leanpub.com/ansible-for-aws,,26,English,"Set(Author2(https://leanpub.com/u/yankurniawan,Some(https://twitter.com/yanadikurniawan),Some(24)))"
https://leanpub.com/unicorns,,,English,"Set(Author2(https://leanpub.com/u/fjfish,Some(https://twitter.com/fjfish),Some(863)))"
https://leanpub.com/nwotdbook,,144,English,"Set(Author2(https://leanpub.com/u/bcshorty,None,None))"
https://leanpub.com/hackteur,,32,Langue du livre : français,"Set(Author2(https://leanpub.com/u/alexis8nicolas,Some(https://twitter.com/alexis8nicolas),Some(593)))"
https://leanpub.com/oopinjavascript,,1039,English,Set()
https://leanpub.com/shako,,109,言語： 日本語,"Set(Author2(https://leanpub.com/u/janusz,Some(https://twitter.com/geudde),Some(14)))"
https://leanpub.com/marionette-serious-progression,,280,English,Set()
https://leanpub.com/nysfederations,,,English,"Set(Author2(https://leanpub.com/u/donaldrnoyes,None,None))"
https://leanpub.com/building-backbone-plugins,,1004,English,"Set(Author2(https://leanpub.com/u/derickbailey,Some(https://twitter.com/derickbailey),Some(5,729)), Author2(https://leanpub.com/u/jeromegn,Some(https://twitter.com/jeromegn),Some(2,345)))"
https://leanpub.com/excitingwebpages,,3,English,"Set(Author2(https://leanpub.com/u/mdavis,None,None))"
https://leanpub.com/Humeurs_Tunisiennes,,,Langue du livre : français,"Set(Author2(https://leanpub.com/u/didierlebouc3zNhP7WWr7PurZ_3XszIcS,Some(https://twitter.com/dlebouc),Some(1,713)))"
https://leanpub.com/leanchange,,328,English,"Set(Author2(https://leanpub.com/u/jasonlittle,Some(https://twitter.com/jasonlittle),Some(2,369)))"
https://leanpub.com/mist,,,English,"Set(Author2(https://leanpub.com/u/caroline,Some(https://twitter.com/psychicmegan),Some(5)))"
https://leanpub.com/naturesfate,,4,English,"Set(Author2(https://leanpub.com/u/rileyaddams,None,None))"
https://leanpub.com/dirk-finley-something-borrowed,,5,English,"Set(Author2(https://leanpub.com/u/mikebranski,Some(https://twitter.com/mikebranski),Some(366)))"
https://leanpub.com/wrinklefree,,,English,"Set(Author2(https://leanpub.com/u/matthiasak,Some(https://twitter.com/matthiasak),Some(1,241)))"
https://leanpub.com/writingwithscrivenerandleanpub,,33,English,"Set(Author2(https://leanpub.com/u/philipespinosa,None,None))"
https://leanpub.com/bastards-regexes,,2686,English,"Set(Author2(https://leanpub.com/u/dnguyen,Some(https://twitter.com/dancow),Some(6,700)))"
https://leanpub.com/stnca_loveis,,4,English,"Set(Author2(https://leanpub.com/u/faysebastian,Some(https://twitter.com/mileventwelve),Some(35)))"
https://leanpub.com/splitdecision,,5,English,"Set(Author2(https://leanpub.com/u/crisses,None,None))"
https://leanpub.com/recurring-revenue-web-agencies,,,English,"Set(Author2(https://leanpub.com/u/luckyisgood,Some(https://twitter.com/simpfinity),Some(222)))"
https://leanpub.com/gooddaystory,,5,Thai,"Set(Author2(https://leanpub.com/u/platoosom,None,None))"
https://leanpub.com/jsfun,,4095,English,"Set(Author2(https://leanpub.com/u/azat,Some(https://twitter.com/azat_co),Some(2,607)))"
https://leanpub.com/Agile_w_Praktyce,,523,Polish,"Set(Author2(https://leanpub.com/u/andybrandt,Some(https://twitter.com/andybrandt),Some(690)))"
https://leanpub.com/thebridge,,,English,"Set(Author2(https://leanpub.com/u/daveking,Some(https://twitter.com/Feenix217),Some(1,487)))"
https://leanpub.com/csharpninjatrading,,,English,"Set(Author2(https://leanpub.com/u/ryanmoore,Some(https://twitter.com/dasryanmoore),Some(139)))"
https://leanpub.com/codingindelphi,,170,English,"Set(Author2(https://leanpub.com/u/nickhodges,Some(https://twitter.com/nickhodges),Some(1,748)))"
https://leanpub.com/express,,665,English,"Set(Author2(https://leanpub.com/u/azat,Some(https://twitter.com/azat_co),Some(2,607)))"
https://leanpub.com/scrapingforjournalists,,1020,English,"Set(Author2(https://leanpub.com/u/paulbradshaw,Some(https://twitter.com/paulbradshaw),Some(21.4K)))"
https://leanpub.com/msoffice,,35,English,"Set(Author2(https://leanpub.com/u/cyrijones2,None,None))"
https://leanpub.com/buildingsecurephpapps,,310,English Español,"Set(Author2(https://leanpub.com/u/benedmunds,Some(https://twitter.com/benedmunds),Some(1,857)))"
https://leanpub.com/aboutbloodytime,,,English,"Set(Author2(https://leanpub.com/u/simonejenner,None,None))"
https://leanpub.com/meditating-marines,,,English,"Set(Author2(https://leanpub.com/u/jimkitzmiller,Some(https://twitter.com/JimKitzmiller),Some(65.7K)))"
https://leanpub.com/cheatingdeath,,,English,"Set(Author2(https://leanpub.com/u/stephenmoore,None,None))"
https://leanpub.com/Singapore2014,,,English,"Set(Author2(https://leanpub.com/u/woodegg,Some(https://twitter.com/sivers),Some(277K)))"
https://leanpub.com/the-6rules-to-design-the-best-user-interfaces,,916,English,"Set(Author2(https://leanpub.com/u/julienbayle,Some(https://twitter.com/julienbayle),Some(1,985)))"
https://leanpub.com/nlc_beyondblueridge,,,English,"Set(Author2(https://leanpub.com/u/amypreed,Some(https://twitter.com/AmyPReed),Some(54)))"
https://leanpub.com/bloodanddust,,25,English(American English),"Set(Author2(https://leanpub.com/u/kemacleod,None,None))"
https://leanpub.com/homophobicbullying,,,English(British English),Set()
https://leanpub.com/netiquette,,3,English,"Set(Author2(https://leanpub.com/u/matthewstrawbridge,None,None))"
https://leanpub.com/selenium_recipes,,,English,"Set(Author2(https://leanpub.com/u/zhiminzhan,None,None))"
https://leanpub.com/startingover,,,English,"Set(Author2(https://leanpub.com/u/daiguerra,None,None))"
https://leanpub.com/SuccessMan,,29,English,Set()
https://leanpub.com/heronfable,,,English,"Set(Author2(https://leanpub.com/u/leemcintyre,None,None))"
https://leanpub.com/triggerpoint,,4,English,"Set(Author2(https://leanpub.com/u/ryankurr,Some(https://twitter.com/Ryan_Kurr),Some(71)))"
https://leanpub.com/dealwithit,,453,English,"Set(Author2(https://leanpub.com/u/gavd,Some(https://twitter.com/gavd_UK),Some(774)))"
https://leanpub.com/lessofmehcg,,3,English,"Set(Author2(https://leanpub.com/u/lessofmehcg,None,None))"
https://leanpub.com/singularities-short,,18,English,"Set(Author2(https://leanpub.com/u/jgribeiro,Some(https://twitter.com/JonoIsWriting),Some(6)))"
https://leanpub.com/thestonewoods,,2,English,"Set(Author2(https://leanpub.com/u/aturqoise,Some(https://twitter.com/PeacefulHealing),Some(156)))"
https://leanpub.com/dream-rails-job,,,Chinese,"Set(Author2(https://leanpub.com/u/xdite,Some(https://twitter.com/xdite),Some(6,120)))"
https://leanpub.com/twinspiratie,,161,Taal van het boek: Nederlands,"Set(Author2(https://leanpub.com/u/twinspiratie,Some(https://twitter.com/twinspiratie),Some(242)))"
https://leanpub.com/ControversialLove,,40,English,"Set(Author2(https://leanpub.com/u/churchjohnson28,Some(https://twitter.com/uniek81books),Some(366)))"
https://leanpub.com/thekey-book1,,26,English,"Set(Author2(https://leanpub.com/u/amyalexandra,Some(https://twitter.com/aimzbutters),Some(103)))"
https://leanpub.com/theseer,,136,English,"Set(Author2(https://leanpub.com/u/davidrobinson,Some(https://twitter.com/trulypowerful),Some(225)))"
https://leanpub.com/TheManInTheCistern,,,English,"Set(Author2(https://leanpub.com/u/anonymous0ZUsgo78P6Px0xy5NRMz1e,Some(https://twitter.com/MilkHoneyedLand),Some(1,549)))"
https://leanpub.com/nietzschesfootfalls,,,English,"Set(Author2(https://leanpub.com/u/davidpollard,Some(https://twitter.com/davpol8112),Some(137)))"
https://leanpub.com/wakingupwell,,24,English,"Set(Author2(https://leanpub.com/u/jwmberkowitz,None,None))"
https://leanpub.com/moondrop,,,English,"Set(Author2(https://leanpub.com/u/jennatoff,Some(https://twitter.com/shamanlvr),Some(15)))"
https://leanpub.com/tco-pages,,983,English,"Set(Author2(https://leanpub.com/u/mcohen,None,None))"
https://leanpub.com/chanceslasthumanity,,15,English,"Set(Author2(https://leanpub.com/u/tgarris,None,None))"
https://leanpub.com/grumpy-testing,,1278,English,"Set(Author2(https://leanpub.com/u/chartjes,Some(https://twitter.com/grmpyprogrammer),Some(5,571)))"
https://leanpub.com/node-principiante,,,El idioma del libro: Español,"Set(Author2(https://leanpub.com/u/obie,None,None), Author2(https://leanpub.com/u/manuelkiessling,Some(https://twitter.com/manuelkiessling),Some(1,550)), Author2(https://leanpub.com/u/debbieandpablobontti,None,None))"
https://leanpub.com/zend-framework2-na-pratica,,32,Idioma do Livro: Português,"Set(Author2(https://leanpub.com/u/eminetto,Some(https://twitter.com/eminetto),Some(2,548)))"
https://leanpub.com/nonlinear,,,English,"Set(Author2(https://leanpub.com/u/jimkitzmiller,Some(https://twitter.com/JimKitzmiller),Some(65.7K)))"
https://leanpub.com/Practicing-DDD,,2858,English,"Set(Author2(https://leanpub.com/u/scott7,Some(https://twitter.com/scottmillett),Some(562)))"
https://leanpub.com/tb-mapping,,63,English,"Set(Author2(https://leanpub.com/u/tetradian,Some(https://twitter.com/tetradian),Some(2,428)))"
https://leanpub.com/pursuit,,3,English,"Set(Author2(https://leanpub.com/u/jimmurdoch,Some(https://twitter.com/jimmurdoch),Some(7,461)))"
https://leanpub.com/aprimeronsql,,1140,English,"Set(Author2(https://leanpub.com/u/rbatra,None,None))"
https://leanpub.com/IA-pg,,,English,"Set(Author2(https://leanpub.com/u/anonymous2Fq9U-_C5CGQ6AmsZ9BLD-,None,None))"
https://leanpub.com/ThaiSwift,,556,Thai,"Set(Author2(https://leanpub.com/u/sakko,Some(https://twitter.com/SaKKosama),Some(15)))"
https://leanpub.com/remainingrelevant,,,English,"Set(Author2(https://leanpub.com/u/roblambert121,None,None))"
https://leanpub.com/white-box-networking-in-2014,,43,English,"Set(Author2(https://leanpub.com/u/EtherealMind,Some(https://twitter.com/EtherealMind),Some(11K)))"
https://leanpub.com/makingmoneyonlinefromhome,,,English,"Set(Author2(https://leanpub.com/u/paulmason,None,None))"
https://leanpub.com/php,,105,English,"Set(Author2(https://leanpub.com/u/robaley,None,None))"
https://leanpub.com/Practical_Jni4Net,,42,English,"Set(Author2(https://leanpub.com/u/diniscruz,Some(https://twitter.com/DinisCruz),Some(2,174)))"
https://leanpub.com/wordpressthemefromscratch,,,English,"Set(Author2(https://leanpub.com/u/jerickson,Some(https://twitter.com/firstclown),Some(140)))"
https://leanpub.com/tp-scan,,19,English,"Set(Author2(https://leanpub.com/u/tetradian,Some(https://twitter.com/tetradian),Some(2,428)))"
https://leanpub.com/vagrantcookbook-ptbr,,23,Idioma do Livro: Português,"Set(Author2(https://leanpub.com/u/erikaheidi,Some(https://twitter.com/erikaheidi),Some(3,695)))"
https://leanpub.com/gabbiani,,11,Lingua del libro: italiana,"Set(Author2(https://leanpub.com/u/williamghelfi,Some(https://twitter.com/trumbitta),Some(553)))"
https://leanpub.com/huddam,,9,Dil: Turkish,"Set(Author2(https://leanpub.com/u/celaldengiz,Some(https://twitter.com/celalcem),Some(26)))"
https://leanpub.com/shakespeare,,,English,"Set(Author2(https://leanpub.com/u/rosbarber,Some(https://twitter.com/rosbarber),Some(3,215)))"
https://leanpub.com/everydayrailsrspec-jp,,782,言語： 日本語,"Set(Author2(https://leanpub.com/u/aaronsumner,Some(https://twitter.com/everydayrails),Some(782)), Author2(https://leanpub.com/u/junichiito,Some(https://twitter.com/jnchito),Some(1,188)), Author2(https://leanpub.com/u/springaki,Some(https://twitter.com/spring_aki),Some(538)), Author2(https://leanpub.com/u/blueplanet,Some(https://twitter.com/blueplanet42),Some(268)))"
https://leanpub.com/javascript-allonge,,2270,English,"Set(Author2(https://leanpub.com/u/raganwald,Some(https://twitter.com/raganwald),Some(9,288)))"
https://leanpub.com/conhecendo-rails,,25,Idioma do Livro: Português,"Set(Author2(https://leanpub.com/u/taq,Some(https://twitter.com/taq),Some(1,381)))"
https://leanpub.com/emberjsguides,,273,English,"Set(Author2(https://leanpub.com/u/jahlom,Some(https://twitter.com/jahlomp),Some(42)))"
https://leanpub.com/anovelist,,3,English(British English),Set()
https://leanpub.com/lyceum,,,English,"Set(Author2(https://leanpub.com/u/ubiquitousrat,Some(https://twitter.com/UbiquitousRat),Some(385)))"
https://leanpub.com/affarsplanftw,,,Språk: Swedish,"Set(Author2(https://leanpub.com/u/jesperforslund,None,None))"
https://leanpub.com/thehipcontrolguide,,34,English,"Set(Author2(https://leanpub.com/u/neilkeleher,None,None))"
https://leanpub.com/andrewchen,,1223,English,"Set(Author2(https://leanpub.com/u/andrewchen,None,None))"
https://leanpub.com/gettingstartedhtml,,,English,"Set(Author2(https://leanpub.com/u/andybell,Some(https://twitter.com/lazyrivr),Some(122)))"
https://leanpub.com/unrequited,,,English,"Set(Author2(https://leanpub.com/u/elleclouse,Some(https://twitter.com/elleclouse),Some(1,201)))"
https://leanpub.com/dubber,,2779,English Português Deutsch Estonian Español Greek,"Set(Author2(https://leanpub.com/u/dubber,Some(https://twitter.com/dubber),Some(11.1K)))"
https://leanpub.com/prophecy,,,English,"Set(Author2(https://leanpub.com/u/jimmurdoch,Some(https://twitter.com/jimmurdoch),Some(7,461)))"
https://leanpub.com/kaukamoinen,,,Kirjan kieli: suomalainen,"Set(Author2(https://leanpub.com/u/fargoer,Some(https://twitter.com/fargoerbooks),Some(13.7K)))"
https://leanpub.com/build,,314,English,Set()
https://leanpub.com/automation-and-monitoring-with-hubot,,66,English,"Set(Author2(https://leanpub.com/u/spajus,Some(https://twitter.com/spajus),Some(167)))"
https://leanpub.com/oproveitodaduvida,,,Idioma do Livro: Português,"Set(Author2(https://leanpub.com/u/ricardoacastro,Some(https://twitter.com/RAALC),Some(1)))"
https://leanpub.com/makingtheshrimp,,55,English,"Set(Author2(https://leanpub.com/u/romilly,Some(https://twitter.com/romillyc),Some(526)))"
https://leanpub.com/newworld,,2,English,Set()
https://leanpub.com/tp-ecanvas,,36,English,"Set(Author2(https://leanpub.com/u/tetradian,Some(https://twitter.com/tetradian),Some(2,428)))"
https://leanpub.com/codebright-es,,179,El idioma del libro: Español,"Set(Author2(https://leanpub.com/u/daylerees,Some(https://twitter.com/daylerees),Some(6,657)), Author2(https://leanpub.com/u/alaguna,Some(https://twitter.com/Belelros),Some(427)))"
https://leanpub.com/painless_vim,,214,English,"Set(Author2(https://leanpub.com/u/natedickson,Some(https://twitter.com/PogiNate),Some(104)))"
https://leanpub.com/codebright,,4020,English Español Serbian 日本語 italiana Turkish Português (Brazillian) Русский язык,"Set(Author2(https://leanpub.com/u/daylerees,Some(https://twitter.com/daylerees),Some(6,657)))"
https://leanpub.com/EducationalExperience,,,English,"Set(Author2(https://leanpub.com/u/cynthiadagnal-myron,Some(https://twitter.com/bioko),Some(1,074)))"
https://leanpub.com/AHoleInTheUniverse,,,English,"Set(Author2(https://leanpub.com/u/jonathangrant,None,None))"
https://leanpub.com/moresecrets,,2,English,"Set(Author2(https://leanpub.com/u/jerryweinberg,Some(https://twitter.com/jerryweinberg),Some(7,211)))"
https://leanpub.com/archesv2installationguide,,225,English,"Set(Author2(https://leanpub.com/u/arches,Some(https://twitter.com/archesproject),Some(154)))"
https://leanpub.com/meninism,,13,English,"Set(Author2(https://leanpub.com/u/josephstash,None,None))"
https://leanpub.com/fromheaventohell,,21,English italiana,"Set(Author2(https://leanpub.com/u/berylbrennan,None,None))"
https://leanpub.com/darkroomretreat,,12,English,"Set(Author2(https://leanpub.com/u/andrewed,Some(https://twitter.com/frugivore),Some(16)))"
https://leanpub.com/7-simple-steps-search-savvy-site,,,English,"Set(Author2(https://leanpub.com/u/harveyramer,Some(https://twitter.com/harveyramer),Some(303)))"
https://leanpub.com/invisibledisability,,6,English,"Set(Author2(https://leanpub.com/u/mayatrimner,Some(https://twitter.com/Mayashappyplace),Some(1,627)))"
https://leanpub.com/butterflies_and_sand,,9,English,Set()
